use_cases,features,budget,rank1_product,rank1_score,rank2_product,rank2_score,rank3_product,rank3_score
hiking|swimming|health_wellbeing,smartphone_independent,under_500,apple_watch_series11_2025,0.9533,whoop_5_0_peak_2025,0.6833,garmin_fenix_8_2024,0.665
hiking|swimming|health_wellbeing,smartphone_independent,under_650,apple_watch_series11_2025,0.9533,garmin_forerunner_970_2025,0.9033,whoop_5_0_peak_2025,0.6833
hiking|swimming|health_wellbeing,smartphone_independent,unlimited,apple_watch_series11_2025,0.9533,garmin_fenix_8_2024,0.95,garmin_forerunner_970_2025,0.9033
hiking|swimming|health_wellbeing,app_ecosystem,no_budget,apple_watch_series11_2025,0.9533,garmin_fenix_8_2024,0.95,garmin_forerunner_970_2025,0.9033
hiking|swimming|health_wellbeing,app_ecosystem,under_200,apple_watch_series11_2025,0.6673,garmin_fenix_8_2024,0.665,garmin_forerunner_970_2025,0.6323
hiking|swimming|health_wellbeing,app_ecosystem,under_350,whoop_5_0_peak_2025,0.7833,apple_watch_series11_2025,0.6673,garmin_fenix_8_2024,0.665
hiking|swimming|health_wellbeing,app_ecosystem,under_500,apple_watch_series11_2025,0.9533,whoop_5_0_peak_2025,0.7833,garmin_fenix_8_2024,0.665
hiking|swimming|health_wellbeing,app_ecosystem,under_650,apple_watch_series11_2025,0.9533,garmin_forerunner_970_2025,0.9033,whoop_5_0_peak_2025,0.7833
hiking|swimming|health_wellbeing,app_ecosystem,unlimited,apple_watch_series11_2025,0.9533,garmin_fenix_8_2024,0.95,garmin_forerunner_970_2025,0.9033
hiking|swimming|health_wellbeing,design_modern,no_budget,apple_watch_series11_2025,0.9533,garmin_fenix_8_2024,0.95,garmin_forerunner_970_2025,0.9033
hiking|swimming|health_wellbeing,design_modern,under_200,apple_watch_series11_2025,0.6673,garmin_fenix_8_2024,0.665,garmin_forerunner_970_2025,0.6323
hiking|swimming|health_wellbeing,design_modern,under_350,whoop_5_0_peak_2025,0.7833,apple_watch_series11_2025,0.6673,garmin_fenix_8_2024,0.665
hiking|swimming|health_wellbeing,design_modern,under_500,apple_watch_series11_2025,0.9533,whoop_5_0_peak_2025,0.7833,garmin_fenix_8_2024,0.665
hiking|swimming|health_wellbeing,design_modern,under_650,apple_watch_series11_2025,0.9533,garmin_forerunner_970_2025,0.9033,whoop_5_0_peak_2025,0.7833
hiking|swimming|health_wellbeing,design_modern,unlimited,apple_watch_series11_2025,0.9533,garmin_fenix_8_2024,0.95,garmin_forerunner_970_2025,0.9033
hiking|swimming|health_wellbeing,design_classic,no_budget,garmin_fenix_8_2024,0.75,apple_watch_series11_2025,0.7033,garmin_forerunner_970_2025,0.7033
hiking|swimming|health_wellbeing,design_classic,under_200,garmin_fenix_8_2024,0.525,apple_watch_series11_2025,0.4923,garmin_forerunner_970_2025,0.4923
hiking|swimming|health_wellbeing,design_classic,under_350,whoop_5_0_peak_2025,0.6333,garmin_fenix_8_2024,0.525,apple_watch_series11_2025,0.4923
hiking|swimming|health_wellbeing,design_classic,under_500,apple_watch_series11_2025,0.7033,whoop_5_0_peak_2025,0.6333,garmin_fenix_8_2024,0.525
hiking|swimming|health_wellbeing,design_classic,under_650,apple_watch_series11_2025,0.7033,garmin_forerunner_970_2025,0.7033,whoop_5_0_peak_2025,0.6333
hiking|swimming|health_wellbeing,design_classic,unlimited,garmin_fenix_8_2024,0.75,apple_watch_series11_2025,0.7033,garmin_forerunner_970_2025,0.7033
hiking|swimming|health_wellbeing,with_display,no_budget,apple_watch_series11_2025,0.9533,garmin_fenix_8_2024,0.95,garmin_forerunner_970_2025,0.9033
hiking|swimming|health_wellbeing,with_display,under_200,apple_watch_series11_2025,0.6673,garmin_fenix_8_2024,0.665,garmin_forerunner_970_2025,0.6323
hiking|swimming|health_wellbeing,with_display,under_350,apple_watch_series11_2025,0.6673,garmin_fenix_8_2024,0.665,whoop_5_0_peak_2025,0.6333
hiking|swimming|health_wellbeing,with_display,under_500,apple_watch_series11_2025,0.9533,garmin_fenix_8_2024,0.665,whoop_5_0_peak_2025,0.6333
hiking|swimming|health_wellbeing,with_display,under_650,apple_watch_series11_2025,0.9533,garmin_forerunner_970_2025,0.9033,garmin_fenix_8_2024,0.665
hiking|swimming|health_wellbeing,with_display,unlimited,apple_watch_series11_2025,0.9533,garmin_fenix_8_2024,0.95,garmin_forerunner_970_2025,0.9033
hiking|swimming|health_wellbeing,no_display,no_budget,whoop_5_0_peak_2025,0.8833,garmin_fenix_8_2024,0.75,apple_watch_series11_2025,0.7033
hiking|swimming|health_wellbeing,no_display,under_200,whoop_5_0_peak_2025,0.6183,garmin_fenix_8_2024,0.525,apple_watch_series11_2025,0.4923
hiking|swimming|health_wellbeing,no_display,under_350,whoop_5_0_peak_2025,0.8833,garmin_fenix_8_2024,0.525,apple_watch_series11_2025,0.4923
hiking|swimming|health_wellbeing,no_display,under_500,whoop_5_0_peak_2025,0.8833,apple_watch_series11_2025,0.7033,garmin_fenix_8_2024,0.525
hiking|swimming|health_wellbeing,no_display,under_650,whoop_5_0_peak_2025,0.8833,apple_watch_series11_2025,0.7033,garmin_forerunner_970_2025,0.7033
hiking|swimming|health_wellbeing,no_display,unlimited,whoop_5_0_peak_2025,0.8833,garmin_fenix_8_2024,0.75,apple_watch_series11_2025,0.7033
hiking|swimming|health_wellbeing,sleep_monitor,no_budget,garmin_fenix_8_2024,1.0,apple_watch_series11_2025,0.9033,garmin_forerunner_970_2025,0.9033
hiking|swimming|health_wellbeing,sleep_monitor,under_200,garmin_fenix_8_2024,0.7,apple_watch_series11_2025,0.6323,garmin_forerunner_970_2025,0.6323
hiking|swimming|health_wellbeing,sleep_monitor,under_350,whoop_5_0_peak_2025,0.8833,garmin_fenix_8_2024,0.7,apple_watch_series11_2025,0.6323
hiking|swimming|health_wellbeing,sleep_monitor,under_500,apple_watch_series11_2025,0.9033,whoop_5_0_peak_2025,0.8833,garmin_fenix_8_2024,0.7
hiking|swimming|health_wellbeing,sleep_monitor,under_650,apple_watch_series11_2025,0.9033,garmin_forerunner_970_2025,0.9033,whoop_5_0_peak_2025,0.8833
hiking|swimming|health_wellbeing,sleep_monitor,unlimited,garmin_fenix_8_2024,1.0,apple_watch_series11_2025,0.9033,garmin_forerunner_970_2025,0.9033
hiking|swimming|health_wellbeing,stress_monitor,no_budget,garmin_fenix_8_2024,1.0,garmin_forerunner_970_2025,0.9533,whoop_5_0_peak_2025,0.8833
hiking|swimming|health_wellbeing,stress_monitor,under_200,garmin_fenix_8_2024,0.7,garmin_forerunner_970_2025,0.6673,whoop_5_0_peak_2025,0.6183
hiking|swimming|health_wellbeing,stress_monitor,under_350,whoop_5_0_peak_2025,0.8833,garmin_fenix_8_2024,0.7,garmin_forerunner_970_2025,0.6673
hiking|swimming|health_wellbeing,stress_monitor,under_500,whoop_5_0_peak_2025,0.8833,apple_watch_series11_2025,0.8533,garmin_fenix_8_2024,0.7
hiking|swimming|health_wellbeing,stress_monitor,under_650,garmin_forerunner_970_2025,0.9533,whoop_5_0_peak_2025,0.8833,apple_watch_series11_2025,0.8533
hiking|swimming|health_wellbeing,stress_monitor,unlimited,garmin_fenix_8_2024,1.0,garmin_forerunner_970_2025,0.9533,whoop_5_0_peak_2025,0.8833
hiking|swimming|health_wellbeing,ecg_hrv,no_budget,garmin_fenix_8_2024,1.0,apple_watch_series11_2025,0.9533,garmin_forerunner_970_2025,0.9033
hiking|swimming|health_wellbeing,ecg_hrv,under_200,garmin_fenix_8_2024,0.7,apple_watch_series11_2025,0.6673,garmin_forerunner_970_2025,0.6323
hiking|swimming|health_wellbeing,ecg_hrv,under_350,whoop_5_0_peak_2025,0.8333,garmin_fenix_8_2024,0.7,apple_watch_series11_2025,0.6673
hiking|swimming|health_wellbeing,ecg_hrv,under_500,apple_watch_series11_2025,0.9533,whoop_5_0_peak_2025,0.8333,garmin_fenix_8_2024,0.7
hiking|swimming|health_wellbeing,ecg_hrv,under_650,apple_watch_series11_2025,0.9533,garmin_forerunner_970_2025,0.9033,whoop_5_0_peak_2025,0.8333
hiking|swimming|health_wellbeing,ecg_hrv,unlimited,garmin_fenix_8_2024,1.0,apple_watch_series11_2025,0.9533,garmin_forerunner_970_2025,0.9033
hiking|swimming|health_wellbeing,vo2_max,no_budget,garmin_fenix_8_2024,1.0,garmin_forerunner_970_2025,0.9533,apple_watch_series11_2025,0.8533
hiking|swimming|health_wellbeing,vo2_max,under_200,garmin_fenix_8_2024,0.7,garmin_forerunner_970_2025,0.6673,apple_watch_series11_2025,0.5973
hiking|swimming|health_wellbeing,vo2_max,under_350,whoop_5_0_peak_2025,0.7833,garmin_fenix_8_2024,0.7,garmin_forerunner_970_2025,0.6673
hiking|swimming|health_wellbeing,vo2_max,under_500,apple_watch_series11_2025,0.8533,whoop_5_0_peak_2025,0.7833,garmin_fenix_8_2024,0.7
hiking|swimming|health_wellbeing,vo2_max,under_650,garmin_forerunner_970_2025,0.9533,apple_watch_series11_2025,0.8533,whoop_5_0_peak_2025,0.7833
hiking|swimming|health_wellbeing,vo2_max,unlimited,garmin_fenix_8_2024,1.0,garmin_forerunner_970_2025,0.9533,apple_watch_series11_2025,0.8533
hiking|swimming|competition_performance,light_comfortable,no_budget,garmin_fenix_8_2024,0.9767,garmin_forerunner_970_2025,0.9533,whoop_5_0_peak_2025,0.86
hiking|swimming|competition_performance,light_comfortable,under_200,garmin_fenix_8_2024,0.6837,garmin_forerunner_970_2025,0.6673,whoop_5_0_peak_2025,0.602
hiking|swimming|competition_performance,light_comfortable,under_350,whoop_5_0_peak_2025,0.86,garmin_fenix_8_2024,0.6837,garmin_forerunner_970_2025,0.6673
hiking|swimming|competition_performance,light_comfortable,under_500,whoop_5_0_peak_2025,0.86,apple_watch_series11_2025,0.8567,garmin_fenix_8_2024,0.6837
hiking|swimming|competition_performance,light_comfortable,under_650,garmin_forerunner_970_2025,0.9533,whoop_5_0_peak_2025,0.86,apple_watch_series11_2025,0.8567
hiking|swimming|competition_performance,light_comfortable,unlimited,garmin_fenix_8_2024,0.9767,garmin_forerunner_970_2025,0.9533,whoop_5_0_peak_2025,0.86
hiking|swimming|competition_performance,long_battery,no_budget,garmin_fenix_8_2024,0.9767,garmin_forerunner_970_2025,0.9533,whoop_5_0_peak_2025,0.81
hiking|swimming|competition_performance,long_battery,under_200,garmin_fenix_8_2024,0.6837,garmin_forerunner_970_2025,0.6673,whoop_5_0_peak_2025,0.567
hiking|swimming|competition_performance,long_battery,under_350,whoop_5_0_peak_2025,0.81,garmin_fenix_8_2024,0.6837,garmin_forerunner_970_2025,0.6673
hiking|swimming|competition_performance,long_battery,under_500,whoop_5_0_peak_2025,0.81,apple_watch_series11_2025,0.7567,garmin_fenix_8_2024,0.6837
hiking|swimming|competition_performance,long_battery,under_650,garmin_forerunner_970_2025,0.9533,whoop_5_0_peak_2025,0.81,apple_watch_series11_2025,0.7567
hiking|swimming|competition_performance,long_battery,unlimited,garmin_fenix_8_2024,0.9767,garmin_forerunner_970_2025,0.9533,whoop_5_0_peak_2025,0.81
hiking|swimming|competition_performance,water_resistance,no_budget,garmin_fenix_8_2024,0.9767,garmin_forerunner_970_2025,0.9033,apple_watch_series11_2025,0.8567
hiking|swimming|competition_performance,water_resistance,under_200,garmin_fenix_8_2024,0.6837,garmin_forerunner_970_2025,0.6323,apple_watch_series11_2025,0.5997
hiking|swimming|competition_performance,water_resistance,under_350,whoop_5_0_peak_2025,0.81,garmin_fenix_8_2024,0.6837,garmin_forerunner_970_2025,0.6323
hiking|swimming|competition_performance,water_resistance,under_500,apple_watch_series11_2025,0.8567,whoop_5_0_peak_2025,0.81,garmin_fenix_8_2024,0.6837
hiking|swimming|competition_performance,water_resistance,under_650,garmin_forerunner_970_2025,0.9033,apple_watch_series11_2025,0.8567,whoop_5_0_peak_2025,0.81
hiking|swimming|competition_performance,water_resistance,unlimited,garmin_fenix_8_2024,0.9767,garmin_forerunner_970_2025,0.9033,apple_watch_series11_2025,0.8567
hiking|swimming|competition_performance,gps_accuracy,no_budget,garmin_fenix_8_2024,0.9767,garmin_forerunner_970_2025,0.9533,apple_watch_series11_2025,0.8567
hiking|swimming|competition_performance,gps_accuracy,under_200,garmin_fenix_8_2024,0.6837,garmin_forerunner_970_2025,0.6673,apple_watch_series11_2025,0.5997
hiking|swimming|competition_performance,gps_accuracy,under_350,garmin_fenix_8_2024,0.6837,garmin_forerunner_970_2025,0.6673,whoop_5_0_peak_2025,0.61
hiking|swimming|competition_performance,gps_accuracy,under_500,apple_watch_series11_2025,0.8567,garmin_fenix_8_2024,0.6837,garmin_forerunner_970_2025,0.6673
hiking|swimming|competition_performance,gps_accuracy,under_650,garmin_forerunner_970_2025,0.9533,apple_watch_series11_2025,0.8567,garmin_fenix_8_2024,0.6837
hiking|swimming|competition_performance,gps_accuracy,unlimited,garmin_fenix_8_2024,0.9767,garmin_forerunner_970_2025,0.9533,apple_watch_series11_2025,0.8567
hiking|swimming|competition_performance,smartphone_independent,no_budget,garmin_fenix_8_2024,0.9267,apple_watch_series11_2025,0.9067,garmin_forerunner_970_2025,0.9033
hiking|swimming|competition_performance,smartphone_independent,under_200,garmin_fenix_8_2024,0.6487,apple_watch_series11_2025,0.6347,garmin_forerunner_970_2025,0.6323
hiking|swimming|competition_performance,smartphone_independent,under_350,whoop_5_0_peak_2025,0.66,garmin_fenix_8_2024,0.6487,apple_watch_series11_2025,0.6347
hiking|swimming|competition_performance,smartphone_independent,under_500,apple_watch_series11_2025,0.9067,whoop_5_0_peak_2025,0.66,garmin_fenix_8_2024,0.6487
hiking|swimming|competition_performance,smartphone_independent,under_650,apple_watch_series11_2025,0.9067,garmin_forerunner_970_2025,0.9033,whoop_5_0_peak_2025,0.66
hiking|swimming|competition_performance,smartphone_independent,unlimited,garmin_fenix_8_2024,0.9267,apple_watch_series11_2025,0.9067,garmin_forerunner_970_2025,0.9033
hiking|swimming|competition_performance,app_ecosystem,no_budget,garmin_fenix_8_2024,0.9267,apple_watch_series11_2025,0.9067,garmin_forerunner_970_2025,0.9033
hiking|swimming|competition_performance,app_ecosystem,under_200,garmin_fenix_8_2024,0.6487,apple_watch_series11_2025,0.6347,garmin_forerunner_970_2025,0.6323
hiking|swimming|competition_performance,app_ecosystem,under_350,whoop_5_0_peak_2025,0.76,garmin_fenix_8_2024,0.6487,apple_watch_series11_2025,0.6347
hiking|swimming|competition_performance,app_ecosystem,under_500,apple_watch_series11_2025,0.9067,whoop_5_0_peak_2025,0.76,garmin_fenix_8_2024,0.6487
hiking|swimming|competition_performance,app_ecosystem,under_650,apple_watch_series11_2025,0.9067,garmin_forerunner_970_2025,0.9033,whoop_5_0_peak_2025,0.76
hiking|swimming|competition_performance,app_ecosystem,unlimited,garmin_fenix_8_2024,0.9267,apple_watch_series11_2025,0.9067,garmin_forerunner_970_2025,0.9033
hiking|swimming|competition_performance,design_modern,no_budget,garmin_fenix_8_2024,0.9267,apple_watch_series11_2025,0.9067,garmin_forerunner_970_2025,0.9033
hiking|swimming|competition_performance,design_modern,under_200,garmin_fenix_8_2024,0.6487,apple_watch_series11_2025,0.6347,garmin_forerunner_970_2025,0.6323
hiking|swimming|competition_performance,design_modern,under_350,whoop_5_0_peak_2025,0.76,garmin_fenix_8_2024,0.6487,apple_watch_series11_2025,0.6347
hiking|swimming|competition_performance,design_modern,under_500,apple_watch_series11_2025,0.9067,whoop_5_0_peak_2025,0.76,garmin_fenix_8_2024,0.6487
hiking|swimming|competition_performance,design_modern,under_650,apple_watch_series11_2025,0.9067,garmin_forerunner_970_2025,0.9033,whoop_5_0_peak_2025,0.76
hiking|swimming|competition_performance,design_modern,unlimited,garmin_fenix_8_2024,0.9267,apple_watch_series11_2025,0.9067,garmin_forerunner_970_2025,0.9033
hiking|swimming|competition_performance,design_classic,no_budget,garmin_fenix_8_2024,0.7267,garmin_forerunner_970_2025,0.7033,apple_watch_series11_2025,0.6567
hiking|swimming|competition_performance,design_classic,under_200,garmin_fenix_8_2024,0.5087,garmin_forerunner_970_2025,0.4923,apple_watch_series11_2025,0.4597
hiking|swimming|competition_performance,design_classic,under_350,whoop_5_0_peak_2025,0.61,garmin_fenix_8_2024,0.5087,garmin_forerunner_970_2025,0.4923
hiking|swimming|competition_performance,design_classic,under_500,apple_watch_series11_2025,0.6567,whoop_5_0_peak_2025,0.61,garmin_fenix_8_2024,0.5087
hiking|swimming|competition_performance,design_classic,under_650,garmin_forerunner_970_2025,0.7033,apple_watch_series11_2025,0.6567,whoop_5_0_peak_2025,0.61
hiking|swimming|competition_performance,design_classic,unlimited,garmin_fenix_8_2024,0.7267,garmin_forerunner_970_2025,0.7033,apple_watch_series11_2025,0.6567
hiking|swimming|competition_performance,with_display,no_budget,garmin_fenix_8_2024,0.9267,apple_watch_series11_2025,0.9067,garmin_forerunner_970_2025,0.9033
hiking|swimming|competition_performance,with_display,under_200,garmin_fenix_8_2024,0.6487,apple_watch_series11_2025,0.6347,garmin_forerunner_970_2025,0.6323
hiking|swimming|competition_performance,with_display,under_350,garmin_fenix_8_2024,0.6487,apple_watch_series11_2025,0.6347,garmin_forerunner_970_2025,0.6323
hiking|swimming|competition_performance,with_display,under_500,apple_watch_series11_2025,0.9067,garmin_fenix_8_2024,0.6487,garmin_forerunner_970_2025,0.6323
hiking|swimming|competition_performance,with_display,under_650,apple_watch_series11_2025,0.9067,garmin_forerunner_970_2025,0.9033,garmin_fenix_8_2024,0.6487
hiking|swimming|competition_performance,with_display,unlimited,garmin_fenix_8_2024,0.9267,apple_watch_series11_2025,0.9067,garmin_forerunner_970_2025,0.9033
hiking|swimming|competition_performance,no_display,no_budget,whoop_5_0_peak_2025,0.86,garmin_fenix_8_2024,0.7267,garmin_forerunner_970_2025,0.7033
hiking|swimming|competition_performance,no_display,under_200,whoop_5_0_peak_2025,0.602,garmin_fenix_8_2024,0.5087,garmin_forerunner_970_2025,0.4923
hiking|swimming|competition_performance,no_display,under_350,whoop_5_0_peak_2025,0.86,garmin_fenix_8_2024,0.5087,garmin_forerunner_970_2025,0.4923
hiking|swimming|competition_performance,no_display,under_500,whoop_5_0_peak_2025,0.86,apple_watch_series11_2025,0.6567,garmin_fenix_8_2024,0.5087
hiking|swimming|competition_performance,no_display,under_650,whoop_5_0_peak_2025,0.86,garmin_forerunner_970_2025,0.7033,apple_watch_series11_2025,0.6567
hiking|swimming|competition_performance,no_display,unlimited,whoop_5_0_peak_2025,0.86,garmin_fenix_8_2024,0.7267,garmin_forerunner_970_2025,0.7033
hiking|swimming|competition_performance,sleep_monitor,no_budget,garmin_fenix_8_2024,0.9767,garmin_forerunner_970_2025,0.9033,whoop_5_0_peak_2025,0.86
hiking|swimming|competition_performance,sleep_monitor,under_200,garmin_fenix_8_2024,0.6837,garmin_forerunner_970_2025,0.6323,whoop_5_0_peak_2025,0.602
hiking|swimming|competition_performance,sleep_monitor,under_350,whoop_5_0_peak_2025,0.86,garmin_fenix_8_2024,0.6837,garmin_forerunner_970_2025,0.6323
hiking|swimming|competition_performance,sleep_monitor,under_500,whoop_5_0_peak_2025,0.86,apple_watch_series11_2025,0.8567,garmin_fenix_8_2024,0.6837
hiking|swimming|competition_performance,sleep_monitor,under_650,garmin_forerunner_970_2025,0.9033,whoop_5_0_peak_2025,0.86,apple_watch_series11_2025,0.8567
hiking|swimming|competition_performance,sleep_monitor,unlimited,garmin_fenix_8_2024,0.9767,garmin_forerunner_970_2025,0.9033,whoop_5_0_peak_2025,0.86
hiking|swimming|competition_performance,stress_monitor,no_budget,garmin_fenix_8_2024,0.9767,garmin_forerunner_970_2025,0.9533,whoop_5_0_peak_2025,0.86
hiking|swimming|competition_performance,stress_monitor,under_200,garmin_fenix_8_2024,0.6837,garmin_forerunner_970_2025,0.6673,whoop_5_0_peak_2025,0.602
hiking|swimming|competition_performance,stress_monitor,under_350,whoop_5_0_peak_2025,0.86,garmin_fenix_8_2024,0.6837,garmin_forerunner_970_2025,0.6673
hiking|swimming|competition_performance,stress_monitor,under_500,whoop_5_0_peak_2025,0.86,apple_watch_series11_2025,0.8067,garmin_fenix_8_2024,0.6837
hiking|swimming|competition_performance,stress_monitor,under_650,garmin_forerunner_970_2025,0.9533,whoop_5_0_peak_2025,0.86,apple_watch_series11_2025,0.8067
hiking|swimming|competition_performance,stress_monitor,unlimited,garmin_fenix_8_2024,0.9767,garmin_forerunner_970_2025,0.9533,whoop_5_0_peak_2025,0.86
hiking|swimming|competition_performance,ecg_hrv,no_budget,garmin_fenix_8_2024,0.9767,apple_watch_series11_2025,0.9067,garmin_forerunner_970_2025,0.9033
hiking|swimming|competition_performance,ecg_hrv,under_200,garmin_fenix_8_2024,0.6837,apple_watch_series11_2025,0.6347,garmin_forerunner_970_2025,0.6323
hiking|swimming|competition_performance,ecg_hrv,under_350,whoop_5_0_peak_2025,0.81,garmin_fenix_8_2024,0.6837,apple_watch_series11_2025,0.6347
hiking|swimming|competition_performance,ecg_hrv,under_500,apple_watch_series11_2025,0.9067,whoop_5_0_peak_2025,0.81,garmin_fenix_8_2024,0.6837
hiking|swimming|competition_performance,ecg_hrv,under_650,apple_watch_series11_2025,0.9067,garmin_forerunner_970_2025,0.9033,whoop_5_0_peak_2025,0.81
hiking|swimming|competition_performance,ecg_hrv,unlimited,garmin_fenix_8_2024,0.9767,apple_watch_series11_2025,0.9067,garmin_forerunner_970_2025,0.9033
hiking|swimming|competition_performance,vo2_max,no_budget,garmin_fenix_8_2024,0.9767,garmin_forerunner_970_2025,0.9533,apple_watch_series11_2025,0.8067
hiking|swimming|competition_performance,vo2_max,under_200,garmin_fenix_8_2024,0.6837,garmin_forerunner_970_2025,0.6673,apple_watch_series11_2025,0.5647
hiking|swimming|competition_performance,vo2_max,under_350,whoop_5_0_peak_2025,0.76,garmin_fenix_8_2024,0.6837,garmin_forerunner_970_2025,0.6673
hiking|swimming|competition_performance,vo2_max,under_500,apple_watch_series11_2025,0.8067,whoop_5_0_peak_2025,0.76,garmin_fenix_8_2024,0.6837
hiking|swimming|competition_performance,vo2_max,under_650,garmin_forerunner_970_2025,0.9533,apple_watch_series11_2025,0.8067,whoop_5_0_peak_2025,0.76
hiking|swimming|competition_performance,vo2_max,unlimited,garmin_fenix_8_2024,0.9767,garmin_forerunner_970_2025,0.9533,apple_watch_series11_2025,0.8067
hiking|health_wellbeing|competition_performance,light_comfortable,no_budget,garmin_fenix_8_2024,0.9767,garmin_forerunner_970_2025,0.9533,whoop_5_0_peak_2025,0.8833
hiking|health_wellbeing|competition_performance,light_comfortable,under_200,garmin_fenix_8_2024,0.6837,garmin_forerunner_970_2025,0.6673,whoop_5_0_peak_2025,0.6183
hiking|health_wellbeing|competition_performance,light_comfortable,under_350,whoop_5_0_peak_2025,0.8833,garmin_fenix_8_2024,0.6837,garmin_forerunner_970_2025,0.6673
hiking|health_wellbeing|competition_performance,light_comfortable,under_500,whoop_5_0_peak_2025,0.8833,apple_watch_series11_2025,0.88,garmin_fenix_8_2024,0.6837
hiking|health_wellbeing|competition_performance,light_comfortable,under_650,garmin_forerunner_970_2025,0.9533,whoop_5_0_peak_2025,0.8833,apple_watch_series11_2025,0.88
hiking|health_wellbeing|competition_performance,light_comfortable,unlimited,garmin_fenix_8_2024,0.9767,garmin_forerunner_970_2025,0.9533,whoop_5_0_peak_2025,0.8833
hiking|health_wellbeing|competition_performance,long_battery,no_budget,garmin_fenix_8_2024,0.9767,garmin_forerunner_970_2025,0.9533,whoop_5_0_peak_2025,0.8333
hiking|health_wellbeing|competition_performance,long_battery,under_200,garmin_fenix_8_2024,0.6837,garmin_forerunner_970_2025,0.6673,whoop_5_0_peak_2025,0.5833
hiking|health_wellbeing|competition_performance,long_battery,under_350,whoop_5_0_peak_2025,0.8333,garmin_fenix_8_2024,0.6837,garmin_forerunner_970_2025,0.6673
hiking|health_wellbeing|competition_performance,long_battery,under_500,whoop_5_0_peak_2025,0.8333,apple_watch_series11_2025,0.78,garmin_fenix_8_2024,0.6837
hiking|health_wellbeing|competition_performance,long_battery,under_650,garmin_forerunner_970_2025,0.9533,whoop_5_0_peak_2025,0.8333,apple_watch_series11_2025,0.78
hiking|health_wellbeing|competition_performance,long_battery,unlimited,garmin_fenix_8_2024,0.9767,garmin_forerunner_970_2025,0.9533,whoop_5_0_peak_2025,0.8333
hiking|health_wellbeing|competition_performance,water_resistance,no_budget,garmin_fenix_8_2024,0.9767,garmin_forerunner_970_2025,0.9033,apple_watch_series11_2025,0.88
hiking|health_wellbeing|competition_performance,water_resistance,under_200,garmin_fenix_8_2024,0.6837,garmin_forerunner_970_2025,0.6323,apple_watch_series11_2025,0.616
hiking|health_wellbeing|competition_performance,water_resistance,under_350,whoop_5_0_peak_2025,0.8333,garmin_fenix_8_2024,0.6837,garmin_forerunner_970_2025,0.6323
hiking|health_wellbeing|competition_performance,water_resistance,under_500,apple_watch_series11_2025,0.88,whoop_5_0_peak_2025,0.8333,garmin_fenix_8_2024,0.6837
hiking|health_wellbeing|competition_performance,water_resistance,under_650,garmin_forerunner_970_2025,0.9033,apple_watch_series11_2025,0.88,whoop_5_0_peak_2025,0.8333
hiking|health_wellbeing|competition_performance,water_resistance,unlimited,garmin_fenix_8_2024,0.9767,garmin_forerunner_970_2025,0.9033,apple_watch_series11_2025,0.88
hiking|health_wellbeing|competition_performance,gps_accuracy,no_budget,garmin_fenix_8_2024,0.9767,garmin_forerunner_970_2025,0.9533,apple_watch_series11_2025,0.88
hiking|health_wellbeing|competition_performance,gps_accuracy,under_200,garmin_fenix_8_2024,0.6837,garmin_forerunner_970_2025,0.6673,apple_watch_series11_2025,0.616
hiking|health_wellbeing|competition_performance,gps_accuracy,under_350,garmin_fenix_8_2024,0.6837,garmin_forerunner_970_2025,0.6673,whoop_5_0_peak_2025,0.6333
hiking|health_wellbeing|competition_performance,gps_accuracy,under_500,apple_watch_series11_2025,0.88,garmin_fenix_8_2024,0.6837,garmin_forerunner_970_2025,0.6673
hiking|health_wellbeing|competition_performance,gps_accuracy,under_650,garmin_forerunner_970_2025,0.9533,apple_watch_series11_2025,0.88,garmin_fenix_8_2024,0.6837
hiking|health_wellbeing|competition_performance,gps_accuracy,unlimited,garmin_fenix_8_2024,0.9767,garmin_forerunner_970_2025,0.9533,apple_watch_series11_2025,0.88
hiking|health_wellbeing|competition_performance,smartphone_independent,no_budget,apple_watch_series11_2025,0.93,garmin_fenix_8_2024,0.9267,garmin_forerunner_970_2025,0.9033
hiking|health_wellbeing|competition_performance,smartphone_independent,under_200,apple_watch_series11_2025,0.651,garmin_fenix_8_2024,0.6487,garmin_forerunner_970_2025,0.6323
hiking|health_wellbeing|competition_performance,smartphone_independent,under_350,whoop_5_0_peak_2025,0.6833,apple_watch_series11_2025,0.651,garmin_fenix_8_2024,0.6487
hiking|health_wellbeing|competition_performance,smartphone_independent,under_500,apple_watch_series11_2025,0.93,whoop_5_0_peak_2025,0.6833,garmin_fenix_8_2024,0.6487
hiking|health_wellbeing|competition_performance,smartphone_independent,under_650,apple_watch_series11_2025,0.93,garmin_forerunner_970_2025,0.9033,whoop_5_0_peak_2025,0.6833
hiking|health_wellbeing|competition_performance,smartphone_independent,unlimited,apple_watch_series11_2025,0.93,garmin_fenix_8_2024,0.9267,garmin_forerunner_970_2025,0.9033
hiking|health_wellbeing|competition_performance,app_ecosystem,no_budget,apple_watch_series11_2025,0.93,garmin_fenix_8_2024,0.9267,garmin_forerunner_970_2025,0.9033
hiking|health_wellbeing|competition_performance,app_ecosystem,under_200,apple_watch_series11_2025,0.651,garmin_fenix_8_2024,0.6487,garmin_forerunner_970_2025,0.6323
hiking|health_wellbeing|competition_performance,app_ecosystem,under_350,whoop_5_0_peak_2025,0.7833,apple_watch_series11_2025,0.651,garmin_fenix_8_2024,0.6487
